ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
3             40.631     0.92422      1.1712     0.25089      25.299      2.6418    -0.20284
7             38.526     0.96629      1.8275      1.0005      9.7497      1.6128     0.12613
13            7.2371      0.2575     0.56901  -0.0098146      3.3849       1.253     0.24103
14           -3.5772     0.92118      1.5244     0.40924     -1.8484     0.89483     0.42505
33           -3.3344     0.53668     0.92261    0.027842     -1.5295     0.89328     0.34386
45           -4.6804     0.65247      0.7861    -0.04585     -2.0272     0.79417     0.50304
56           -8.0787     0.41549     0.50158   -0.062272    -0.63013     0.87623     0.56302
58           -2.9409     0.23354     0.66673   0.0054112     -1.0929      0.8647     0.63709
59          -0.85528     0.13019     0.70421   -0.038058    -0.26585     0.97695     0.36532
65            30.375    0.057345     0.68916     0.50994      6.1248       1.869     0.64522
69            11.019     0.31556      1.0309     0.12895      3.5648       1.259    -0.18543
75           -0.6377     0.56436     0.50455    0.014681    -0.42037     0.97484    -0.10432
