ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
0            -7.9464     0.66266     0.54177    0.020897     -2.5229     0.59521     0.42866
1            -5.1603     0.77592     0.21798   -0.018745     -1.5315      0.6683      0.3775
2            -7.0513     0.37111     0.19543     0.19975     -1.9693     0.35066     0.73569
3            -11.215     0.43429    0.026681    0.098676     -3.5466     0.45257     0.64802
4            -3.8847    0.052489     0.17788   -0.062144    -0.92492     0.77826     0.51505
5            -7.3646    0.062961   -0.037591    0.037759     -1.2808     0.64569    -0.19807
6            -2.7868     0.50346     0.38667     0.11965    -0.77704     0.84367    0.040343
7            -3.1392     0.42994     0.28616    0.017523      -1.328     0.73923      0.7727
8               -2.5     0.64643    0.069833    0.056456    -0.64343     0.78986     0.26589
9            -12.751     0.22995     0.71663     0.12335     -4.0606     0.46021      0.7526
10           -3.8106    0.042299     0.19558     0.19298    -0.83786     0.80475      0.5931
11           -2.6071     0.41769      0.2279   -0.071022    -0.52286     0.81854     0.36125
12          -0.42457     0.15677    0.039758    0.025829   -0.088246     0.95703     0.82613
13           -15.878     0.22087     0.74444    0.033906     -3.6471     0.52865     0.32267
14           -1.6265     0.22228     0.45143    -0.05812     -0.3234     0.88158     0.61738
15           -7.5844     0.28973     0.48974    0.016341     -2.1697     0.55807     0.57898
16           -16.264     0.14995     0.15388      0.1704     -2.5572     0.47008      1.0906
17           -12.991     0.37275  -0.0064855    0.049946     -1.6227     0.49635     0.38432
18          -0.35136    0.057145     0.36263    0.029829   -0.058788     0.98263     0.61231
19           -4.5963     0.21664     0.10904    0.091244    -0.73131     0.73436     0.61742
20           0.13054     0.52542     0.27295   -0.013032    0.032185      1.0067       0.261
21            2.0598     0.33507  -0.0093335   -0.047721     0.39742      1.2846     0.62871
23            -7.738      0.3617     0.17933    0.038348       -1.83     0.55731     0.40333
24           -3.7469    -0.27082   -0.040494    -0.01046    -0.84286     0.69962     0.20187
25           -11.733     0.54572    0.055683   -0.075983      -1.914     0.53405     0.30041
26           -17.968     0.25977   -0.035624     0.10212     -2.3067     0.40757     0.91526
27           -9.5813     0.37168    -0.01662   -0.049898     -2.4127     0.52259     0.49502
28           -6.8817     0.23723     0.11983   -0.029596    -0.79686     0.72145     0.59528
29           -4.4865       0.684      1.0032   0.0076967     -1.1099     0.69364     0.57389
30           -21.706    -0.35777     0.10303   -0.064732     -3.4355     0.46699     0.46046
31           -1.1732     0.46014     0.13698     0.14069    -0.18858     0.91594    0.052286
33           -4.3655     -0.0627    0.064087   -0.033309    -0.78049     0.57785     0.29728
34           -25.041     0.66874     0.13107  -0.0010418     -4.9147     0.26075     0.84451
35          -0.90379     0.24647    0.071675   -0.069178    -0.10985     0.97201     0.44717
36            8.2633    -0.13096  -0.0084411      0.1476      1.1986      3.3497     0.95722
38           -8.8789     0.83718     0.70537   -0.022086     -1.4499     0.68916     0.71324
39           -3.5406     0.59937     0.34095   -0.050709     -0.7294     0.84229     0.51196
40           -19.007    -0.33771     0.11415    0.051748     -3.8215     0.53931     0.31047
41           -8.3028     0.39742     0.56564    0.059776     -1.5354     0.72471     0.51655
43            -9.747     0.23715    0.075686   -0.006808     -2.0853     0.55474     0.08476
44           -5.8833     0.36915     0.20919      0.1506     -0.7633     0.68049     0.75429
45           -10.837     0.80067      0.9949    0.026258     -2.1354     0.70863     0.70664
46           -6.3432     0.40416    0.059109    -0.02452    -0.97832     0.51651     0.80472
47           -11.225     0.26163    0.044821     0.11637     -1.9801     0.38465     0.30684
48           -4.8384     0.64601     0.65216     0.21015     -1.1948     0.76475     0.47202
49           -2.0531     0.44407     0.53251   -0.023477    -0.47405     0.80318     0.51245
50           -4.0304    0.089256     0.10208   -0.083781     -0.7545     0.63979      1.0018
51          -0.62032     0.14736     0.11202     0.34441    -0.11632     0.96566      1.0385
52           -10.729     0.57666     0.31082   -0.012937     -1.5232      0.6802     0.39665
54           -33.212     0.68071   -0.035935   -0.017739     -2.3148     0.20812      0.7692
55           -14.013      0.2144   -0.045405    0.057319     -1.7403     0.55141      1.2252
56           -12.036     0.81033     0.59214     0.27444     -1.8058     0.64011     0.59425
57            -5.995     0.32881     0.17875  -0.0043931     -1.3599     0.72787     0.56901
58           -10.503    0.059871    0.084768    0.032373      -2.678     0.57199     0.34086
59           -2.0769     0.18441   -0.020035   -0.091895     -0.3128     0.69226     0.35584
60           -2.5785     0.59867     0.59567    0.011727    -0.51194      0.8595     0.44047
62           -9.0714     0.81904      1.6305     0.11659     -1.8182      0.6113     0.58191
63            -10.92     0.56088     0.86484     0.13602     -1.6719     0.60344     0.77446
64           -1.3517   -0.010753    0.042332   -0.055647    -0.11944     0.79479     0.64035
65           -5.5216   -0.088085   -0.037538   -0.080709     -0.8988     0.69896     0.86008
66           -4.0325    -0.18419   0.0082513   -0.058492    -0.55124     0.62851     0.93575
67           -7.3008     0.62091      1.5438     0.14653     -1.5555     0.62943     0.55465
68            -1.047     0.56297     0.66376    0.084303    -0.18729     0.89624     0.59119
69            4.5996    0.045453   -0.023905   -0.012267     0.41779      1.4599     0.18337
70            -4.777     0.39686     0.33149   -0.016523    -0.76564     0.75277     0.62396
71           -3.8075     0.34205      0.4711    0.014439     -0.8384     0.80018      0.4327
72           -1.4673    0.041014      0.3458   -0.048349    -0.28136     0.86078     0.39558
73           -4.3387     0.86343     0.34131     0.25138    -0.69234     0.81248     0.26903
75           -10.387     0.37612     0.25711   -0.061142     -1.7807     0.56063      0.4911
76          -0.92932     0.27763    0.094043    0.057625    -0.14971     0.93992     0.49386
77           -2.4124     0.89513      1.8134     0.21328    -0.51689     0.82927     0.49346
78           -16.487     0.40557  -0.0087697   0.0044797     -2.4245     0.46997      0.2604
79            -8.044     0.87798      1.9227     0.44491     -1.8646     0.64657     0.60763
80           -6.0006     0.79011      2.1531     0.26658     -1.5086     0.59758     0.78715
82           -12.017     0.72608     0.16784     0.18687     -1.8684     0.57809    -0.08161
83           -24.582    0.087598     0.10696    0.019069     -3.3872      0.4662     0.62371
84           -3.2947     0.61605     0.49112    0.062136    -0.40649     0.81155     0.48107
85           -17.766     0.12191    0.099353    0.047666     -3.5142     0.29375     0.70347
86           -8.1652     0.69513      0.4623    0.057252     -1.3008      0.6879     0.43411
87           -22.157     0.45924    0.041395   -0.019311     -3.0126     0.50017     0.10456
88            5.4238     0.48055     0.62682   -0.049603     0.81196      51.505     0.81371
89           -5.3238     0.73673      0.7725     0.20505      -1.239     0.70675      0.4195
