ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
51            24.085     0.18943      2.4217     0.19386      8.4027      1.6304     0.29242
53            38.006   -0.004272      1.2001      0.2357      12.151      2.1914     0.38272
54           -6.0213    -0.16856      2.5464     0.24093     -2.4289     0.86464     0.80859
60            3.3174    -0.37966      1.0095     0.36183      1.8239      1.1852     0.54088
64          -0.94737      0.2063      1.1487     0.29669    -0.79033     0.95308     0.13397
68           -2.5663    -0.20284      1.3757     0.26656     -2.0201      0.8348     0.60667
70            7.5781   -0.052644      1.1118     0.32053       2.627      1.2668      0.2842
72           -14.041     0.56144      3.1834     0.52238     -6.1218     0.65076     0.71152
95            20.534     0.21269      1.0416     0.83841      10.364      3.1148    -0.48021
