ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
15            -14.41     0.69027      1.1907     0.35314     -2.1931     0.71114     0.37647
60           -10.896     0.69926      1.0839    0.042452     -2.6384     0.77559     0.53257
61           -11.371     0.61023      1.1086      0.2011     -2.5354     0.76224     0.18884
67           -7.3427     0.58219      1.0202     0.10833     -1.6664     0.86079     0.28757
74           -6.8398     0.65694      1.0428     0.16238     -1.5025     0.82707     0.45029
79           -16.621     0.66017      1.1485     0.26586     -2.6486     0.69087     0.44204
80           -22.428     0.88677      1.3875     0.26377      -3.285     0.64179     0.57335
84           -14.542     0.67039      1.1105     0.12849     -3.5166      0.7111     0.52604
88           -13.415     0.85828      1.8131     0.85826     -2.8655     0.72751     0.35415
91           -1.3915     0.91798      1.5176      1.2681    -0.31053     0.96423    0.071906
101          -18.782     0.70805      1.4216     0.40795     -4.1853     0.60348     0.41445
115           8.1595      0.9149      2.0552      1.0261      1.3788      1.1337     0.19902
123          -24.414     0.75648       1.333     0.31508     -4.5382      0.6374     0.41725
142          -22.382     0.86031      1.1498     0.10476     -4.6231      0.5851     0.35758
160          -8.1156    -0.34443      1.8197     0.09893     -1.9471     0.84619     0.73195
191          -21.668   -0.021706      1.2011    0.040963     -3.6671      0.6302     0.69144
201          -35.781     0.74327      1.4163   -0.020099     -5.4743      0.5869     0.60537
209          -9.1076     0.39984      1.2208    -0.05924      -1.742     0.83697      0.5942
217           -31.46     0.55421      1.7902    0.081035     -5.7276     0.57065     0.63404
218          -21.873     0.35079      1.5807     0.26767     -6.8438     0.57798     0.49856
