ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
37            17.201     0.79687      1.1388     0.22124       2.709      1.2932     0.15421
43           0.32356     0.90196      2.2163      2.0796    0.095147       1.007     0.19809
48           -12.759     0.79816       1.105     0.52654     -2.2457     0.78931     0.22295
49           -2.8486     0.77001      1.6049     0.61935     -0.5168     0.94646     0.25984
55             2.393     0.90878      1.7318      2.1025     0.60646      1.0593     0.12113
65           -7.2628     0.91291      2.2871     0.64288     -1.9528     0.85699     0.37073
66           -4.8831     0.82099       1.596     0.60349     -1.1947     0.88431     0.36746
71          -0.18405     0.84534      1.7892     0.19326   -0.041323     0.99607   -0.024127
78            7.6759     0.87581      1.5975       1.052      1.0825      1.1562     -0.6246
81           -4.6834      0.6501      1.1106     0.19952    -0.83426     0.89888     0.35413
83           -16.275     0.78663      1.4495     0.13307     -3.1646     0.76662     0.29164
84            12.166     0.77249      1.1489     0.54993      2.5715       1.341    -0.24476
85           -10.405     0.78432      1.5749     0.76493     -2.0342     0.80031     0.29768
93          -0.25445     0.51937      1.4871     0.17837   -0.064251     0.99215     0.40628
95           -29.394     0.83854      3.2324     0.50397      -5.467     0.64805     0.65878
103          -18.787     0.73873      1.5437     0.71404     -3.8811     0.76607    0.059371
106           2.4598     0.77461      1.5545     0.55106     0.48444      1.0552     0.43541
107          -21.755     0.57786      1.4398    0.020167     -5.6032     0.71093     0.54411
136          -9.5381     0.52949      1.0655     0.78185     -3.0304     0.83392    -0.16749
140          -8.7765     0.20947      1.0932     0.15036      -1.644     0.88753     0.16011
143          -11.739     0.49863      1.2162     0.50476     -2.8354     0.78214     0.18156
151          -26.245     0.12902      1.1071    0.092999     -3.1339     0.66127      0.2391
164          -31.148     0.21229      2.8338    0.051736     -4.6032     0.65888     0.44272
172          -38.383     0.35489      1.1278   -0.029696     -5.1442     0.65164     0.65514
177          -9.7575     0.47214       1.611     0.14515     -2.0581     0.78506     0.24138
185          -54.392     0.89617      1.6688     0.21887     -11.521     0.44163     0.68217
186          -11.806     0.40318      1.2355     0.25262     -2.0917     0.77774     0.53216
