ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
4             12.871     0.71145      1.6574      1.0346      2.2485      1.3636    -0.26428
9            -12.901     0.77964       1.981      1.1902     -2.9248     0.82025     0.13825
18           -17.889      0.3389      1.5086     0.15797     -3.9029     0.75173     0.17756
27           -8.5323     0.42713      3.5246     0.61562     -1.2565     0.88198     0.17313
29           -7.8571     0.58623      1.7559     0.23408     -1.3206     0.90503    -0.18761
55           -6.8931     0.84307      3.0864      1.2537     -1.2974     0.87705     0.22182
56           -23.661     0.66647       1.773     0.81367     -3.0668     0.71466  -0.0046503
66           -9.5901     0.77054      2.0566      1.4988     -2.1215     0.83892     0.11031
67           -18.179     0.76725      2.2554      1.3027     -3.3376     0.73574   -0.047565
68           -6.5766     0.71283      1.6357     0.62562     -1.3394     0.90104     0.25079
69           -10.501     0.80072      4.6093      1.8144     -2.3736     0.84472     0.17795
73           -1.3409     0.79291       2.172      0.8773    -0.24747     0.97481     0.10768
75           -20.993      0.8862      1.5525     0.53618     -3.2517     0.72087     0.27569
76             4.479     0.85889       1.654     0.89905     0.85145      1.0679    -0.12534
84           -4.4287     0.65538      1.6342     0.25581    -0.65288     0.93744      0.3844
85           -1.0738      0.7325      1.9156     0.39163    -0.21074     0.97832     0.23029
86           -12.526      0.8566      1.9127     0.72711     -2.0169     0.80411     0.20965
88           -3.7202     0.80441      2.4138     0.92654    -0.70299     0.94101    0.083923
91           -6.0865     0.78289      3.5157     0.84532    -0.95666     0.91916     0.27777
92            -25.47     0.76078      3.1333     0.63219     -4.8459     0.67336     0.43766
94           -7.1282     0.73064      2.0957      0.6273     -1.2223     0.90617    0.063404
95           -16.062     0.70469      2.5241      1.9715     -3.9753     0.76611    0.075672
96           -9.3133     0.72019      3.1286      1.1655     -1.8693     0.84405    0.054427
97           -27.071     0.64993      1.6144     0.37226     -3.1733     0.74481     0.30311
98           -5.6468      0.5546      1.7016     0.45264     -1.1202     0.90348     -0.3279
102          -2.0134     0.84629      2.7087      0.7626    -0.27501     0.96489     0.32911
104            38.89     0.68059      1.8184      1.4487      5.6746      1.9301    -0.25472
105          -14.288     0.85944      2.1712     0.75166     -2.5631     0.82424     0.28934
106           17.674     0.90788       6.358      3.4107      2.4349        1.21    -0.17632
111           10.056     0.81288      2.8086      1.3937      1.0441      1.1877    -0.11307
112          -16.491     0.61013      1.5489     0.32098     -2.6306     0.76522     0.37014
113          -30.656     0.81756      5.0704     0.56536     -5.1642     0.71144     0.35389
114          -15.342     0.87519      2.2243     0.32993     -1.8621     0.78514     0.20212
115          -14.592      0.5428      2.1927     0.48041     -3.8222     0.73943     0.24318
116          -22.557     0.79148      2.4517     0.55458     -4.3483     0.68865     0.11014
119          -10.474     0.72755      1.9599      0.3576     -1.8452     0.84192     0.42182
120          -27.792     0.86325        1.89     0.57285     -2.6561     0.75245     0.23914
130           2.7259      0.7373      1.8825     0.75679     0.35407      1.0504    0.014011
143          -4.1956     0.79111      2.0964     0.41893    -0.66301     0.93784     0.15987
151           6.2721     0.49659      2.5271     0.74667     0.90193      1.1106    -0.33787
155           17.255     0.91377      2.2421      1.3724      2.5215      1.6828    -0.10475
177          -17.432     0.46853      2.8609    0.058975     -2.1208     0.80599      0.2447
