ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
14           -24.953     0.66339       1.853     0.38754     -3.4137     0.50335     0.53003
51           -15.137     0.88567      2.4501     0.38293      -2.353     0.70194     0.29029
70           -18.229     0.87937      1.5636      1.3058     -3.2387     0.60135     0.17827
73           -19.157     0.90055      1.5686     0.85254      -3.817     0.59954     0.22192
79           -19.246     0.88561      1.8457     0.63713     -2.5626     0.63532     0.24651
85           -13.153     0.84122      2.0475     0.46268     -2.5999     0.61617     0.37474
91            -13.48     0.89387      1.5384    0.085012     -2.4188     0.52376     0.56433
93           -9.9249     0.75472      2.0639    0.038632     -1.5605     0.61002     0.56292
95           -21.933     0.65898      1.5289     0.30281     -2.5636     0.58764     0.24069
105           -16.83     0.68365      1.7485     0.30872     -2.1722     0.61368     0.47918
110          -17.128     0.37205      1.7212     0.05517     -3.1908     0.48504     0.58175
111          -13.504     0.79152      3.5838      0.5583     -2.7513     0.61448     0.62348
112          -9.4192     0.71404      1.6783     0.25635     -2.1469     0.66412     0.52365
120          -8.4346      0.9308      1.7652     0.89537     -1.2133     0.78389     0.26917
