ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
0             33.512      0.4921   -0.050501    0.038508      1.9822      7.8963      0.8897
5             4.2682    0.094009   -0.081434    0.020502      1.8369       1.256    -0.51277
11             31.07      0.4067   -0.091629   -0.047254      11.498      2.5953     -3.2642
22           -3.0345     0.61938   -0.065104   -0.060674     -0.3188     0.89619    -0.12122
34            26.407     0.15332   -0.053812    0.039515      10.302      2.9097    -0.87722
40             10.39      0.2221   -0.040835   -0.088176      4.6695      1.4037    -0.43405
48            8.7003    -0.12593   -0.067282     0.12091     0.72485         1.6      1.0996
74          -0.73168    0.092187   -0.050549   -0.035607     -0.1047     0.97233   -0.019705
79            2.6607  -0.0023921   -0.081432   -0.024835     0.47336      1.0964     0.41723
88             18.48    0.028557   -0.085752    0.069148      2.0336      1.4345  -0.0062969
89            15.418     -0.4138   -0.085319     0.12854     0.86318      1.5938      1.4617
93            100.44   -0.039742    -0.05174      0.3035      9.1123      2.0552     0.17252
100          -4.3277     0.24486   -0.055832   -0.021317     -1.8732     0.67572     0.16833
103           4.8742     -0.1526   -0.095251     0.02761      2.2116      2.1283     -0.7628
104          -2.1261    -0.19983   -0.070754   -0.099272    -0.80608     0.77735     0.79466
105           7.5846    -0.46928   -0.084429    -0.07291     0.59062      1.6655     0.39095
107          -0.9245    -0.12821   -0.061109    0.078249    -0.59036     0.81413      1.1051
109           1.6601    -0.27248    -0.07273   -0.024576     0.20495      1.1136   -0.056397
110           4.5268     0.34418   -0.092608   0.0061957      1.4119      6.9842    -0.23655
112            11.92    -0.11602     -0.1005   -0.050594      3.7526      7.0661     0.26866
115           1.0182    -0.59783   -0.064556   -0.018245     0.32019      1.0988     0.33203
116             12.1     0.22901   -0.095473    0.018587      6.0195      5.4344     -0.3888
117          -4.5486    -0.26987   -0.057145   -0.081485     -1.4615     0.42872      1.1695
119           2.9422    -0.25842    -0.05079    0.077554      1.0336      2.1445    -0.20947
120           26.197     0.38092   -0.076272   -0.054052      10.908     -31.354     -1.0302
123         -0.83373    -0.33255    -0.10543   -0.075046    -0.33045     0.94213    -0.81418
