ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
42            5.9094   -0.077116     0.33518     0.31833      1.7783      1.1589     0.23902
47           -2.0012    -0.13033     0.62286     0.09267     -0.7073     0.95018     0.60504
48            8.0987        0.34     0.42903   -0.021433     0.62922      1.2052     0.11544
49            38.091     0.52137     0.21278    0.016867       10.24      2.0478     -0.8846
51           0.24927     0.22846     0.24018    0.060011     0.12952      1.0077     0.16885
52            3.0806     0.33878     0.66409   -0.069105     0.93825      1.1597    0.023913
53           -12.343    -0.15286      0.1992   -0.056328     -1.5277     0.76211     0.52893
56           -23.277     0.39515     0.67061   -0.088685      -3.616     0.65788     0.48161
57           -12.816     0.27886     0.32032   -0.098242     -2.4772      0.7577     0.51099
59            35.638    -0.15666     0.68598  -0.0065405      9.1523       3.105    -0.47669
60           -4.5289     0.20173      2.8695    0.049859     -1.3464     0.88638     0.68405
61           -15.127     0.30058      1.3509  -0.0071981     -1.8076     0.76547     0.44956
64            66.704    -0.48002     0.91223   -0.026028      15.712      2.4223     0.68783
65            1.6329     0.22598      1.2199   -0.083931     0.58425      1.0893     0.20719
67           -14.371     0.77135      1.1161     0.33201     -3.1109     0.64838     0.37517
69           -8.5581    -0.10214     0.92189     0.11248     -2.8193     0.82172     0.52676
70           -9.8937     0.35856      1.2882     0.04596     -3.6854     0.71993     0.61555
71            111.75     0.52015     0.13024   -0.037478      26.123      4.0234     -0.6837
72           -14.179     0.51088      3.0229     0.01985     -3.3838     0.78174     0.54618
73            22.954      0.4988      1.5702    0.063989      3.0869      1.3341     0.30559
75            58.025    -0.43839     0.17678   0.0010661      6.6485      2.9718     0.17154
76           -48.409     0.20418     0.11727   -0.055936     -11.925     0.48953     0.29449
77            1.2593     0.13854     0.65815     0.12517     0.46397      1.0523      0.3201
78           -4.2537   -0.097912     0.40077   -0.080319    -0.97505     0.88033     0.44567
79           -1.5786    0.052371     0.46747  -0.0011306    -0.71696     0.95037     0.16515
80            10.274   -0.088986     0.42195   -0.048719       4.762      1.6649     0.18115
81            34.227     0.44436      1.3842    0.021888      12.081      2.0002     0.18163
82            1.4928     0.38447      2.4537   0.0026763     0.68673      1.0559     0.43608
84            100.47     0.29636     0.75769    0.038827      20.558      5.9712   -0.052467
85          -0.92267     0.58262      1.0465     0.20513     -0.2035      0.9811     0.29671
86            12.368     0.33726      1.8144  -0.0052542      4.5944      1.4856     0.18351
87            8.6736      0.6925     0.11056   -0.099302      2.7025      2.1111     0.32338
89            63.545     0.10124     0.96097    0.042854      23.525      2.8962    0.017343
91            34.433     0.17301     0.35411     0.16028      2.9891       1.648   -0.047431
94            5.2363     0.31171     0.26842    0.003008      2.0832      1.5112     0.32957
95            23.577   -0.059863     0.36136   -0.086406      4.4122      2.7205   -0.011562
96           -2.5869     0.51073      0.1317    0.012156    -0.31886     0.91143     0.61372
97            2.4892    -0.27693    0.095884   0.0060473     0.46659      1.0561    -0.14578
98            17.272    -0.40333     0.56721     0.15255      4.6644      1.3081      0.4035
99            57.281     0.26321      0.1175     0.11899      12.588      2.3149    -0.99236
101           47.788   -0.027826     0.49705     0.41791      9.1683      2.5633    -0.70771
102          -8.0768     0.13447       1.008   -0.060044     -3.0237     0.70114     0.57201
103           18.614   -0.086605     0.18635    0.016242      3.7027       1.349    -0.10334
104            12.93     0.22963     0.10768     0.15983      3.1738      1.6058     0.20552
106          -3.1622     0.33008     0.41658   -0.053004     -1.1821     0.90151     0.57509
108            1.053     0.43913     0.21638   -0.063769     0.59557      1.0517    0.015289
109           2.6445     0.62054     0.99856     0.16978      1.0047      1.1035     0.27218
111           93.403     0.25274      0.1421     0.14776      10.376      2.7157    -0.15096
113           8.1116     0.27549     0.11451   -0.026206      0.8015      1.3368     0.60228
115           5.6919     0.32537     0.44188    0.014986      2.6391      1.4294     0.32942
117           4.3293     0.37959     0.28542    0.072569      1.6183       1.305   -0.026013
118          -26.643     0.14128     0.84427    0.071661      -5.923      0.6934     0.60449
119            7.502     0.37288     0.19716    -0.03461      2.4077      1.5023     -0.4801
120           12.474    0.063125     0.17144     0.01907      1.8021      1.3524    -0.11395
121           47.272   -0.041764     0.26685     0.08478      8.4822      2.4462     0.31479
122          -1.1533     0.73224     0.35531    0.036287     -0.5687     0.93838    -0.29422
123           21.961     0.61065     0.27453   -0.012532      2.5411      1.9465     0.15209
125           22.577     0.70569     0.32205     0.20862        2.13      1.2781     0.21289
126           4.2807     0.65412     0.43211     0.24129      1.1207      1.1709     0.27503
127          -9.9016     0.78811     0.95549    0.094921     -1.7367       0.812     0.49665
128          -4.0725     0.41354     0.71163      0.3207    -0.61208      0.9198     0.26135
130           1.0768    -0.31765     0.15193    0.098795     0.49783      1.0783      0.2214
131          -88.186     0.93016      1.9154     0.48233      -18.05     0.31551     0.65654
132             3.54    0.039466     0.11404    -0.11287      1.2765       1.308    -0.12881
135           50.972     0.39299    0.088403  0.00054337      11.891      15.601     -1.6692
137          -43.214    0.075743     0.83768   -0.086775     -8.5572     0.52688     0.85587
138           11.899   -0.075235     0.24849    0.021583      4.3451      2.2782    -0.39915
141           -8.935     0.62502      3.3939    0.029999      -2.014     0.80719      0.7319
