ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
1             9.5606     0.44537     0.18801    -0.10251      3.9936       1.355     0.27024
3             20.556     0.43974      0.1897   -0.096106      8.7428      2.7743   -0.030067
4              10.84     0.29452     0.42865   -0.094911      6.4414      1.5718     0.22116
6             8.6918     0.45221     0.43996    0.019084       6.208      1.4828     0.19499
7             17.936     0.70886     0.49119    0.050924      10.087      1.8054     0.15181
8             5.8981    0.081848     0.13653     0.11135      6.0747      1.6352    -0.37678
9             8.9674     0.33186     0.11458    -0.11267      5.1556      1.6204    -0.03506
10            39.951     0.25185    0.077439    0.063512      16.746       4.529     -1.1126
11            16.401     0.79618     0.42562    0.035323      6.5262      1.7558    -0.25868
13            27.123   -0.093122     0.13255   -0.044321       13.65      3.7107    -0.56187
14            3.2251     0.92755     0.62108    0.030411      1.8887      1.1481     0.11114
16            20.006     0.54618    0.080316   -0.063134       5.025      1.3561     0.07554
17           -59.665     0.80829      1.1162     0.43807     -14.509     0.41876     0.51631
21            6.0617     0.13729     0.24429      0.5121      2.6037      1.4527     0.16123
22            3.3473     0.81006     0.21231    0.060683       1.191      1.1293    -0.28452
23            7.9965     0.47864     0.13164   -0.046579      4.3207      1.2988    -0.26274
24            3.0112     0.48576     0.13272   -0.024648      1.3271      1.1787     0.10996
25            12.402     0.04675     0.12551    0.020301      2.1149     -41.499     0.56177
26            2.4952     0.22027      0.2202   -0.095589     0.77957      1.0825     0.16275
27            6.9906     0.11266    0.060677   -0.037732       1.698      1.4042    -0.38821
28           -2.5751      0.4229      1.3781     0.21979     -1.8249      0.9037     0.28148
29           0.30231    0.019769     0.13587  -0.0057074      0.1194      1.0131     0.15731
30            1.8986     0.61264     0.95515     0.12591      1.4614       1.107     0.32703
33            5.6791     0.42141     0.36137    0.064513      2.8977      1.3573    -0.35088
35            4.2694     0.40458     0.29869   -0.019948       2.302      1.3254     0.26135
36           -8.8904    -0.23282    0.059158    0.023294     -2.0846     0.69247    0.069867
37            -2.273   -0.040857     0.18513   -0.072367     -1.6813     0.89147     0.32171
38            1.2015     0.81843     0.44155    0.023356     0.61429      1.0524      0.1493
39           -5.7555     0.16997     0.17777   0.0053231     -2.8506     0.72585     0.62655
