ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
14            1.4898    0.064642   -0.022075     0.27064     0.59676      1.0494    -0.43871
20            -16.09    0.045287    0.072842     0.36117     -4.5527     0.72846     0.38803
21            8.2496     -0.2329   -0.059646    0.026805      5.1941      1.6632     -1.4325
24           -5.8451    -0.10122    0.075792    -0.09017     -1.2728     0.86324    -0.14184
25           -11.008    0.064942   -0.018671    0.049607     -1.9456     0.74634     0.74672
28            12.504     0.19942    0.047259   -0.012055      5.9559      1.7908      -1.432
32           -11.742     0.42326   -0.012387   -0.027624     -2.5863     0.74663    0.039721
33           -6.3235   -0.030278   0.0016958   -0.049945     -1.4064      0.4287      1.0434
34           -5.1211     0.19341   -0.002635     0.16946     -1.5327     0.87054   -0.084642
36            13.712     0.08052    -0.13347   -0.021382      5.3431      3.8412     -4.1208
37           0.18193      0.1768  -0.0060533    0.082715    0.054312      1.0051     0.22899
39           -7.4387    0.074387    0.034706   -0.006754     -1.8055     0.84653  -0.0052122
42            10.719     0.23419    0.061887   -0.024232      2.8027      1.4907    -0.27931
46            18.297    -0.44074    0.039783     0.35977        4.64       6.316     -2.1154
47           -9.6125    -0.52896   -0.024809     0.15177     -3.7375      0.7339     0.64621
48           -1.1988     0.28327    0.079241    0.041023    -0.36727     0.96591    -0.22674
58           -10.942    -0.15968    -0.09345    0.032551     -2.1544     0.68996     0.17406
62           -20.691    -0.46352  -0.0049601    0.061205     -6.4874     0.56355     0.66891
69             6.069    -0.31802     0.04655    0.049833      1.8384      1.3947   -0.085115
85            6.8897    -0.43914    0.082316     0.23358      1.3772      1.1257    -0.31309
92            -18.66     0.17458   -0.085321   -0.087789    -0.62207     0.57057     0.32061
95          -0.11721     0.73174    -0.03772    0.030604   -0.022816     0.99661    -0.17815
99             69.57     0.40733    -0.01891     0.02468      5.8769      7.5885    -0.49787
104           14.558     0.37598     0.05233    0.075993      3.3266      1.2797    -0.32518
106            52.63     0.40312    0.004317    0.033789      5.7335      2.7872   -0.044003
109           40.527     0.29138  -0.0064932    0.065938      8.8972     -4.3404    0.086277
112            2.205     0.37452    0.083383     0.30618     0.89604      1.0782    -0.23348
113           17.976     0.20411    0.053373     0.14255      5.7188      2.0918    -0.36012
117           5.2686     0.12527    0.024842    0.019715      2.0656      1.6433    -0.28504
118           97.376     -0.3045   -0.033537    0.069848       22.63      53.663      -16.16
122          -2.1716    -0.33894   0.0073116    0.062624    -0.95049     0.89324     0.90323
123           8.3131    -0.23043   -0.044381    0.074566      3.5349      2.6417     0.54216
125         -0.37821    -0.26312    0.015855    0.061802   -0.089849      0.9625  -0.0089263
126           17.456   -0.096541    0.039313   -0.050469      5.6297      2.2601     0.16157
127           2.8681      0.3427    0.013548     0.11732      1.5617      1.1288    -0.33157
129          -9.2111   -0.045656   -0.058619    0.086764     -2.0477     0.60306      1.2482
131           5.8916    -0.13387   -0.073087   -0.067565      1.8514      3.3947     0.72338
134           1.4499     0.19636   -0.019475   -0.038396     0.33653      1.2275     0.21898
135          -2.1806     0.12216   -0.034881   -0.063105    -0.91189     0.50171    0.054884
136           3.1606     0.13951   -0.020147     0.31623      1.3222      1.2578      -2.235
137          -2.2222     0.23431    0.060234    0.054222    -0.88726     -18.435     0.56318
139          -2.4289    -0.41686   -0.061166    -0.10056    -0.30547     0.85999    0.068003
142           1.1121   -0.057192    0.002452   -0.051092     0.26454      1.1056      1.1572
144         -0.15456     0.28795    0.021569    0.069788   -0.062408     0.98787      0.5953
145          -2.1453    -0.36802   -0.053877   -0.088656    -0.35678      1.8404       1.449
