ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
15             12.63    0.068808    -0.05543     0.09256      7.2321      3.4316     0.14111
16           -4.0872    -0.66709   -0.063835      0.2625     -1.6355     0.87773     0.63587
19           -19.196    0.091584   -0.062034    -0.08985     -6.3578     0.61412     0.37293
20            38.272     0.21134   -0.065918   -0.074525      5.7355      3.3772    -0.45043
23            3.0227     0.27529   -0.033166   -0.080341      2.6209       1.316     0.20833
24           -2.5635  -0.0061962   -0.073073   0.0079027    -0.86755      0.8882    -0.17235
27           -43.224     0.16396   -0.016712   -0.065445     -15.605     0.33989     0.51544
30             1.753     0.78671   -0.045648   -0.061457      1.2448      1.1357    -0.42311
32            -1.522     0.18966     -0.0669   -0.026437     -1.8082     0.84783    -0.18986
43            0.4715    -0.13762   -0.049228    0.069892     0.23364      1.0321     0.13598
55           -14.362   -0.058098   -0.032611     0.16375     -2.7492     0.67696     0.76002
58            48.758   -0.027596   -0.043839   -0.004777      4.1623      1.6951    -0.42162
67            12.642    -0.20759    -0.11794    -0.10937      1.8662      2.5968     0.70636
75           -6.0677    -0.54338   -0.058869    -0.07382     -2.9201     0.61226     0.45573
79            4.8711     0.10669    -0.09983    -0.01771      1.6417      1.2579    -0.96916
86           -8.3477    -0.20283   -0.049307    0.030727     -4.4617     0.60825    -0.21342
89            331.04    -0.45552   -0.051986   -0.006925      52.112     -1.9161      2.2573
90            78.951    -0.36193   -0.031757   -0.046965      13.483     -6.7855      1.4118
91            12.672     0.10085   -0.087149   -0.038376     0.92436      1.6973    -0.29517
92            1.1689   -0.063368   -0.068113    0.081324      0.9463      1.1717    -0.60682
93           0.60933     0.29714   -0.088186   -0.033956     0.30056      1.0768    -0.64367
96         -0.052355      0.2584   -0.046867    0.079683   -0.099143     0.98828    -0.32155
98            7.6212    -0.15975   -0.024144     0.04674      3.5538      13.751  -0.0096004
99         -0.012175    -0.34972   -0.028939    0.092496   -0.025672     0.99701      1.1277
101           5.3172     0.21111   -0.050468   -0.073981      7.0371      3.3419     -1.3366
103          -5.3143     0.18739   -0.031268    0.050315     -3.4571     0.60626     0.28992
104          -1.6642     0.58124   -0.075699    0.020416    -0.99111     0.88144     0.13505
105           0.1629     0.33333   -0.039071   -0.046118    0.073244      1.1491    0.050866
108          0.38504    -0.42923   -0.079786   -0.081693     0.76878      1.6284      1.2083
109           6.8144     0.13048   -0.082215   -0.061397      3.6805       3.752     0.71345
110          -3.2723     0.60882   -0.050967  -0.0090386     -1.3537      0.7421    -0.19989
111           13.804      0.1122   -0.034069  -0.0023881      8.2327       2.196     -0.7287
112         -0.49107    -0.01289   -0.042491   -0.019031    -0.44173     0.90935    0.075393
114           6.0413    0.070423   -0.082263    0.011046      11.165      3.0301     -1.8953
115          -4.6217    -0.22182   -0.043345    -0.04606     -2.9122     0.29423      0.5455
120           2.9563     0.15853   -0.054273  -0.0035338      1.8461     0.30428     0.94595
127          0.55608     -0.4515   -0.055276    0.065457     0.57158      1.1659      1.7293
129          -1.5104    -0.43906   -0.093364   -0.072115     -2.9939     0.60928     0.63489
130           5.3441     0.14825   -0.034043    -0.02831      9.9732     -15.205     -1.1665
131           5.0512  -0.0068923    -0.02141    0.019102      7.9583      1.9918     0.21209
