ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
19            2.4712     0.11364   -0.081629   -0.084899     0.50563      1.0522     0.13298
32            17.182    -0.59388   -0.051043   -0.077301      9.8531      1.9292    -0.60023
34            7.2514     0.58428   -0.078489     -0.1252      1.6694      1.3715   -0.076672
49            7.9514    -0.21729   -0.078212   -0.060376      2.2535      2.4544     0.11434
73           -50.354    -0.17049    -0.11926    -0.13866     -5.4616     0.35815       0.217
76            11.627     0.01124   -0.096359     -0.1119      2.2575      2.0849     0.46558
102          -8.4157    -0.48845    -0.07677   -0.065696     -1.0612     0.58847     0.88181
105           4.7273     0.40189   -0.069366   -0.046448      2.8111      1.7202    -0.76052
106           1.3902    -0.10614   -0.077564     0.27329     0.39256      1.1215     -1.5586
125           10.034     0.10007    -0.10277    -0.12759      2.7132     -7.3122     0.50846
126          -4.6449   -0.020771   -0.053172   -0.070759     -1.3129     0.57548      1.1341
132          -8.2802  -0.0074012   -0.054047    -0.11497     -3.0769     0.45663       0.227
140          -8.2993    -0.32732    -0.09948    -0.10557     -2.0807     0.54081     0.46448
143          -2.8333   -0.025599   -0.094809   -0.010361     -1.2997     0.34159      1.2326
145           -8.497    -0.24195   -0.088424   -0.069076    -0.82724      0.2042      1.1594
