ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
0             152.89     0.30143   -0.050188   -0.065296      29.849     -7.6306    -0.97527
5             96.688    0.035202   -0.036093   -0.051972      49.888     -30.532     -2.4496
22            57.575      0.5514   -0.096647   -0.011977      16.501      6.4722     -2.8112
23             9.351     0.33204   -0.063643   -0.055486      7.6396      1.5068    -0.65903
26            116.48     0.55858    -0.12601   -0.015362      26.862     -3.0779     -60.031
36           -15.606    0.035562     -0.0584   -0.019399     -2.2321     0.66744     0.12054
37            14.414     -0.3172   -0.068391    -0.12311      4.1356       2.565    -0.32769
43           0.81031     0.36122    -0.06651     0.10864     0.67531      1.0458    -0.70054
63           -23.818   -0.038565   -0.072645    -0.11351     -4.8643     0.58425     0.25329
64            12.591     0.37174   -0.035872     0.10074      14.906      -162.7     -1.3146
75            53.498     0.41908   -0.051958   -0.088151      7.8969     -94.466    -0.22961
128         -0.70585    -0.14272   -0.045104   -0.040944    -0.26375     0.96871    -0.18452
132           7.6455    -0.39215    -0.11608     0.07076      3.9492      2.2251     -1.4803
133           91.972    0.068086   -0.043709   -0.038178      10.391      10.298     -1.0311
136           10.563     0.16249   -0.078582    0.005573        5.75      7.5549    -0.77966
143           43.425    0.084057   -0.024446    0.080521      15.067      14.352     -1.6852
