ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
9            -10.164     0.20871    0.061665     0.23998     -2.1003     0.75755    0.029608
10           -7.2059    -0.64957    0.053033   -0.037547     -1.0322     0.71668     0.63723
12           -7.0709     0.60374    0.013244    0.063816     -1.8243     0.81668    0.035853
33           -22.613      0.5167    0.027338    0.067948     -3.2298     0.58008     0.39834
50           -6.6517      0.1053   -0.043439    -0.10191    -0.62531     0.53872     0.52397
53            -14.49   -0.045024    0.052762     0.14472     -2.2939     0.63742     0.28007
62           -34.576     0.08449  0.00062464    -0.01878     -4.5501     0.38853     0.29246
126          -12.114     0.46434    0.024379     0.11561     -2.5671      0.6106     0.14869
155          -3.4624    -0.18945   0.0057533   -0.083557    -0.46971     0.86729     0.31284
160          -6.4738    -0.44532   -0.033104     0.04713     -0.7928     0.63812    -0.29992
161          -2.3898    -0.21704    0.052703    0.064311    -0.26451     0.87325    -0.90232
175          -7.1961    0.025775   -0.042823  -0.0095862    -0.63391     0.68473     0.98805
176           -10.08     0.46061    0.018018     0.18573     -1.4203     0.63239    -0.59793
179           2.1098    0.056666    0.025767   -0.021864     0.37294      1.1376    0.079322
182          -8.7253     0.33406    -0.10183    -0.10668    -0.86686     0.59669      0.1438
185          -6.7823     0.53081    0.026433    0.019247    -0.56356      0.4485     0.99309
187           -3.994     0.24809   -0.092583  -0.0040683    -0.35349     0.84289     0.27412
188          -11.568    0.043395   -0.030262  -0.0057705     -1.8233     0.41103     0.58173
189           4.9958    -0.32966    0.050501   -0.080579     0.49464      1.6776      1.3741
