ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
20           -2.0472    -0.17223     -0.1166      0.1801     -1.0621     0.91934     0.21734
27            7.7737    0.061045    -0.10028     0.25402      2.1184       1.244    -0.57497
31            23.806    0.038764   -0.068861      1.2885      10.835      2.6974     -1.7565
35            11.737     0.28372   -0.094477      0.4002      5.9214      1.8286      -0.547
36           0.81723     0.30946   -0.091555     0.14668     0.68793      1.0986    -0.62362
50            3.9936    -0.40611    -0.10677     0.14802      2.3842      1.3344     -1.7038
56            9.0029     0.25167   -0.068755    0.017231      3.4902      1.8359    -0.28047
77            11.646     0.24557   -0.096126   -0.045481      2.6556      1.8766    -0.88813
81           0.91891     0.20137   -0.068304     0.14376     0.67683      1.1038     -0.2098
121          0.33903    -0.45868   -0.081445    0.025112     0.19918      1.0705     0.27723
126           9.8863   -0.034301   -0.074231     0.21812      4.3029      28.666   -0.068093
128           16.979    -0.44791   -0.068568     0.40539      4.3282      3.6279     0.20462
129           25.913    -0.11579   -0.086776   -0.039834      6.0077    0.040755      2.3484
136           6.4152    -0.33483   -0.089163     0.12671      6.5681      2.1545     -1.1961
