ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
2            -15.835     0.24844    -0.11676    -0.13691     -2.9315     0.52311     0.58592
18           -5.9772    -0.37461    -0.12692   -0.056679    -0.64218      0.7883      1.3388
19           -3.8603     0.41461    -0.11646    -0.11575    -0.77844     0.89319    -0.37316
32           -2.9401     0.30262    -0.10215    -0.07255    -0.55599     0.87138     0.63388
42           -15.705   -0.059315   -0.099632   -0.093528     -2.8522     0.53538     0.90267
48           -8.1135     0.58749    -0.10905    -0.10744     -1.7907     0.80048     0.20495
56           -9.7699    -0.20008    -0.13491    -0.13864     -1.4506     0.57957      0.9381
70           -43.749    0.090892    -0.10494    -0.11069     -8.7723     0.38862     0.26331
111          -23.173      0.3895    -0.11643    -0.12518     -2.8101     0.66905      0.2677
122          -37.581    -0.81859    -0.12522    -0.11385     -6.5603     0.45219     0.64535
139          -16.838     0.46677      -0.117    -0.13008     -2.6765     0.68276    0.017638
141          -15.452     0.48335    -0.11018    -0.12164      -2.325     0.66457      0.4041
143          -36.033     0.12561     -0.1106   -0.077012     -7.2658     0.30375    -0.22979
149          -16.803     0.27281   -0.099956    0.013081     -5.7304     0.55562     0.34917
151          -12.622     0.31302    -0.14027    -0.13768      -1.473     0.67387     0.13277
174          -62.031   -0.086385    -0.12528    -0.11854     -9.2452     0.20161     0.83549
187           2.8815     0.22581    -0.10665   0.0011531     0.32236       1.127    -0.63058
195          -55.626    0.029004    -0.11114    -0.11688     -9.7875     0.35089     0.85631
198          -20.425     0.49748    -0.12842    -0.13592      -2.726     0.64626     0.48711
202           -11.62     0.35878    -0.11882    -0.03389     -1.7356     0.56904    -0.17119
211          -2.9445    -0.38349    -0.14287    -0.12793    -0.46067     0.78364      1.1193
221          -22.199     0.30947    -0.11017    -0.10828       -3.27      0.4842     0.70311
225          -5.2706     0.40727   -0.099589   -0.085158    -0.84369     0.71952     0.70143
