ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
5             4.2682    0.094009   -0.081434    0.020502      1.8369       1.256    -0.51277
11             31.07      0.4067   -0.091629   -0.047254      11.498      2.5953     -3.2642
79            2.6607  -0.0023921   -0.081432   -0.024835     0.47336      1.0964     0.41723
88             18.48    0.028557   -0.085752    0.069148      2.0336      1.4345  -0.0062969
89            15.418     -0.4138   -0.085319     0.12854     0.86318      1.5938      1.4617
103           4.8742     -0.1526   -0.095251     0.02761      2.2116      2.1283     -0.7628
105           7.5846    -0.46928   -0.084429    -0.07291     0.59062      1.6655     0.39095
109           1.6601    -0.27248    -0.07273   -0.024576     0.20495      1.1136   -0.056397
110           4.5268     0.34418   -0.092608   0.0061957      1.4119      6.9842    -0.23655
112            11.92    -0.11602     -0.1005   -0.050594      3.7526      7.0661     0.26866
116             12.1     0.22901   -0.095473    0.018587      6.0195      5.4344     -0.3888
120           26.197     0.38092   -0.076272   -0.054052      10.908     -31.354     -1.0302
123         -0.83373    -0.33255    -0.10543   -0.075046    -0.33045     0.94213    -0.81418
