ROI              M_S         M_C       SNR_g       SNR_p    M_S_norm   M_S_ratio         M_X
--------------------------------------------------------------------------------------------
33            5.2925    0.088314   -0.068094     0.03338      1.4822      1.1533   -0.028817
39           -3.8098     0.14213   -0.066249    0.065021     -1.9127     0.88028      0.1504
45           -5.8687     0.13697   -0.035949   -0.071057     -1.4017     0.70706     0.55517
54           -21.956     0.10834   -0.038215    0.017983     -6.9985     0.63895     0.18835
68            10.107    0.093422   -0.049333   -0.032491      1.5328     -1.1968      1.7719
74            90.203     0.75947   -0.080629    -0.10532      12.202      17.996     -1.3605
88            25.637    -0.10888   -0.054764   -0.053648      2.5663      2.0724     0.71001
100           4.2611    -0.11391   -0.076897   -0.078257      0.8605      1.2142     0.10491
105           -1.171    -0.11896   -0.059975    -0.10818    -0.29293     0.94963     0.16091
107           22.101    -0.31366   -0.070821  -0.0032244      2.2084       24.73      2.0775
110           68.806    -0.27022   -0.040304     0.17537      5.7147      2.6828    -0.52936
114          -1.0203   -0.023569   -0.036223   -0.020494    -0.45298     0.91523   -0.014866
133            21.26     0.16461   -0.059342    -0.06008      6.7066      4.7531      -1.056
136           6.8073    -0.37205   -0.039815    0.048511       2.131      1.4022    -0.29221
139          -4.5201     0.23555   -0.087161    -0.05663     -1.4044     0.67329    0.016656
